,zcr,ste,rms,peak,cent,rolloff,cen_eas,cen_wes,bak_sou,bak_nor,vic_sou,vic_nor,train
0,-0.7753466699384469,0.23123112648385055,0.46079328191860436,0.8567844549321224,-0.6050352019029143,0.14489338823625397,0,0,0,0,0,0,0
1,-0.5880530435520407,0.2675944239595404,0.5022973676143978,0.9650450531515312,-0.5419491662452148,-0.047810990112448944,0,0,0,0,0,0,0
2,-0.7164398035749804,0.47201367384408,0.7261217992259151,0.9650450531515312,-0.4248314158547044,-0.3591026782142022,0,0,0,0,0,0,0
3,-1.0729018666974957,0.877416870788101,1.1309747010413689,0.24330830783418844,-0.7603957279922566,-0.3294558507759403,0,0,0,0,0,0,0
4,-0.8168835628870451,0.5528003218884436,0.8105840047297553,0.24330830783418844,-1.3200492185623331,-1.3300362768172882,0,0,0,0,0,0,0
5,0.10296981186554663,-0.10908103245645864,0.04147891399773646,5.223291024715471,-0.7056990911873644,-0.018164162674187065,0,0,0,0,0,0,0
6,0.6014125272487244,-0.26633545999833375,-0.1762141413297853,5.223291024715471,1.02029362838558,0.5883605153335932,0,1,0,0,0,0,1
7,-0.19987189854150547,-0.07140327907290725,0.0910676118347051,0.4742640586537997,2.0659049337927167,0.9984749615628856,0,1,0,0,0,0,1
8,-1.029854541278039,0.5322347932588797,0.7892798443594518,0.676350316614902,-0.5279676152377069,0.09548200917248371,0,0,0,0,0,0,0
9,-1.17334562600956,1.150251459280895,1.3805880314704575,0.676350316614902,-1.3724958255545132,-1.1780962861961939,0,0,0,0,0,0,0
10,-0.6673507482720917,0.8367644266825371,1.0923558063983607,0.676350316614902,-1.2702639395442141,-1.3658595266385214,0,0,0,0,0,0,0
11,-0.1802362764203498,0.07865548303354594,0.28023773347273107,0.676350316614902,0.5762054685180352,0.6130662048654784,0,0,0,0,0,0,0
12,-0.5434952856617264,-0.04458085541874049,0.12582879596048255,0.568089718395493,-0.08735922393959471,0.17206964672132818,0,0,0,0,1,0,1
13,-0.8025344544138932,0.06524339232506268,0.2638304266291213,0.568089718395493,-0.2539078261649046,0.385773861172134,0,0,0,0,1,0,1
14,-0.8833425916048022,0.2380677695875418,0.46863865773920155,0.08452628916084978,-0.4970579326592293,0.16465793986176236,0,0,0,0,0,0,0
15,-0.5548235291931624,0.04624643860805951,0.24043143522538785,0.08452628916084978,-0.8313983735583533,-0.05028155906563802,0,0,0,0,0,0,0
16,-0.15304849194490402,-0.3507093193268188,-0.30133279032073035,-0.09590784915637066,-0.05437649058027486,0.2560689911297371,0,0,0,0,0,0,0
17,-0.29578436044099565,-0.314353046315214,-0.24661967968758935,-0.09590784915637066,-0.013618509208402607,0.3919502835551053,0,0,1,0,0,0,1
18,-0.3614881729233235,-0.23600056768557215,-0.13275213836500346,-0.1752989545172705,-0.19424244304638688,0.3104215080998855,0,0,1,0,0,0,1
19,-0.34864949692102964,-0.22879398940657036,-0.12253702476529704,-0.1752989545172705,-0.12374952961995446,0.3968914214614835,0,0,0,0,0,0,0
20,-0.12057419382145447,-0.2658422817665861,-0.1755014310098284,-0.21860309778080356,-0.1767793517214989,0.34253890449133506,0,0,0,0,0,0,0
21,-0.04127648910140347,0.07450192907824454,0.27516644965619236,0.4526119390099179,-0.29499800215065713,0.19059891387024205,0,0,0,0,0,0,0
22,-0.25198181878611026,0.7800212720362119,1.0377742171069153,0.791828096000477,-0.7061791719198807,-0.8173932190306717,0,0,0,0,0,0,0
23,-0.17872584394949179,0.6577828858720185,0.9173530109442072,0.791828096000477,-0.9493058693770532,-2.162618014041817,0,0,0,0,0,0,0
24,0.07729245986095842,0.0674635825625147,0.2665528180839003,0.13504770961477955,-0.7362924792620402,-1.1855079930557597,0,0,0,0,0,0,0
25,-0.04354213780769072,0.11244247122376343,0.32116797599921076,-0.11034259558562518,-0.155889430363525,-0.27633861828238643,0,0,0,1,0,0,1
